,CustomerID,genero,esEstudiante,casado,tieneHijos,numeroCursosInscritos,antiguidad,haUsadoElServicioBasico,usaServicioBasicoRegularmente,tipoDeUsuario,usaServicioPlataRegularmente,usaServicioOroRegularmente,haPagadoContenidoIndividual,haContactoASoporte,usaTabletParaAcceder,usaMovilParaAcceder,tipoDeContrato,pagoDigital,metodoDePago,cargosMensuales,cargosAccumulados,usuarioPerdido
4273,3814-MLAXC,Feminino,0,No,No,3,31,Sí,Sí,Oro,No,No,No,Sí,No,No,Mensual,Sí,Tarjeta de credito (Domeciliado,79.85,2404.15,1
4274,3572-UUHRS,Masculino,0,No,No,6,45,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Transferencia Bancaria (Domiciliado),18.85,867.3,0
4275,2692-PFYTJ,Feminino,0,No,No,1,1,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,Sí,Pago en tienda,25.75,25.75,0
4276,1226-UDFZR,Feminino,0,No,No,1,2,Sí,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,Sí,Pago en tienda,49.6,114.7,1
4277,5955-EPOAZ,Feminino,0,No,No,2,6,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,Sí,Pago en tienda,20.95,109.5,0
4278,6821-JPCDC,Feminino,0,Sí,No,7,48,Sí,No,Oro,No,Sí,Sí,No,Sí,Sí,Trimestral,Sí,Transferencia Bancaria,97.05,4692.95,0
4279,8815-LMFLX,Masculino,0,Sí,Sí,6,25,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),25.4,546.85,0
4280,9135-HSWOC,Masculino,0,Sí,Sí,7,64,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,Sí,Transferencia Bancaria (Domiciliado),19.7,1274.05,0
4281,8582-KRHPJ,Masculino,0,No,No,7,50,No,No,Plata,Sí,No tiene acceso,No,No,No,No,Mensual,Sí,Pago en tienda,35.0,1782.4,0
4282,5811-IWXYM,Feminino,0,Sí,Sí,8,52,Sí,Sí,Oro,No,No,Sí,No,Sí,Sí,Trimestral,No,Transferencia Bancaria (Domiciliado),101.25,5301.1,0
4283,7044-YAACC,Masculino,1,Sí,No,1,4,Sí,No,Oro,No,No,No,No,No,No,Mensual,Sí,Transferencia Bancaria,70.2,280.35,0
4284,8189-XRIKE,Feminino,1,No,No,3,32,Sí,No,Oro,No,No,No,No,Sí,Sí,Mensual,No,Transferencia Bancaria,90.95,2897.95,0
4285,1506-YJTYT,Masculino,0,Sí,Sí,6,45,Sí,Sí,Plata,Sí,No tiene acceso,No,Sí,Sí,No,Anual,No,Tarjeta de credito (Domeciliado,73.85,3371.0,0
4286,4123-DVHPH,Masculino,0,Sí,No,3,9,Sí,Sí,Oro,Sí,No,No,No,No,Sí,Mensual,Sí,Transferencia Bancaria,88.05,801.3,0
4287,6425-YQLLO,Feminino,1,Sí,No,7,66,Sí,Sí,Oro,No,No,Sí,Sí,Sí,Sí,Trimestral,Sí,Tarjeta de credito (Domeciliado,105.95,6975.25,1
4288,5442-UTCVD,Masculino,0,No,Sí,1,3,Sí,Sí,Oro,No,No,Sí,No,No,Sí,Mensual,No,Transferencia Bancaria,91.85,257.05,1
4289,2228-BZDEE,Feminino,0,No,No,8,54,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Pago en tienda,20.1,1079.45,0
4290,7734-DBOAI,Feminino,0,Sí,Sí,1,1,No,No,Plata,No,No tiene acceso,No,Sí,Sí,No,Mensual,No,Transferencia Bancaria,40.1,40.1,1
4291,2789-CZANW,Feminino,0,Sí,Sí,7,64,Sí,Sí,Oro,Sí,Sí,No,Sí,Sí,Sí,Anual,No,Transferencia Bancaria (Domiciliado),110.3,6997.3,0
4292,2091-RFFBA,Feminino,1,No,No,3,31,Sí,Sí,Oro,No,No,No,No,No,No,Mensual,Sí,Transferencia Bancaria,73.9,2217.15,1
4293,2114-MGINA,Feminino,0,No,No,4,14,Sí,No,Oro,No,No,No,No,Sí,Sí,Mensual,Sí,Pago en tienda,89.8,1129.1,1
4294,7596-LDUXP,Feminino,0,No,No,3,12,Sí,No,Oro,Sí,No,No,No,Sí,No,Trimestral,Sí,Tarjeta de credito (Domeciliado,85.15,979.05,0
4295,3740-RLMVT,Masculino,1,Sí,No,7,67,Sí,No,Plata,Sí,No tiene acceso,No,Sí,No,No,Trimestral,Sí,Transferencia Bancaria (Domiciliado),60.95,4119.4,0
4296,4489-SNOJF,Feminino,0,Sí,Sí,4,35,Sí,Sí,Plata,Sí,No tiene acceso,Sí,Sí,Sí,No,Mensual,No,Transferencia Bancaria,72.25,2568.55,1
4297,2192-OZITF,Feminino,0,No,No,6,45,Sí,Sí,Plata,Sí,No tiene acceso,No,Sí,No,Sí,Anual,No,Pago en tienda,73.55,3349.1,0
4298,5651-CPDND,Masculino,0,No,No,3,10,Sí,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,No,Pago en tienda,46.0,492.1,0
4299,2186-QZEYA,Feminino,1,No,No,2,29,Sí,Sí,Plata,Sí,No tiene acceso,No,No,No,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),58.55,1718.95,0
4300,1131-ALZWV,Feminino,0,No,No,6,24,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Transferencia Bancaria (Domiciliado),24.6,605.25,0
4301,7729-XBTWX,Masculino,0,Sí,Sí,7,66,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,Sí,Pago en tienda,19.75,1344.5,0
4302,9134-WYRVP,Masculino,0,No,No,8,51,Sí,No,Oro,Sí,No,No,No,Sí,No,Trimestral,No,Pago en tienda,86.35,4267.15,0
4303,3284-SVCRO,Feminino,0,Sí,No,6,45,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Pago en tienda,25.5,1121.05,0
4304,9732-OUYRN,Feminino,0,Sí,No,7,49,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Tarjeta de credito (Domeciliado,19.0,918.7,0
4305,0559-CKHUS,Feminino,0,Sí,No,2,29,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,Sí,Pago en tienda,19.55,521.8,0
4306,2931-SVLTV,Masculino,0,Sí,Sí,5,40,Sí,Sí,Oro,Sí,Sí,No,Sí,Sí,Sí,Mensual,Sí,Tarjeta de credito (Domeciliado,110.1,4469.1,0
4307,6899-PPEEA,Feminino,1,No,No,4,37,Sí,Sí,Oro,No,No,No,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria,96.55,3580.3,1
4308,7504-UWHNB,Masculino,0,No,No,6,25,Sí,No,Oro,No,No,No,No,No,No,Mensual,No,Transferencia Bancaria,69.75,1729.35,0
4309,2582-FFFZR,Feminino,0,No,No,6,22,No,No,Plata,No,No tiene acceso,Sí,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria,50.6,1073.3,0
4310,8908-NMQTX,Masculino,0,No,No,18,72,No,No,Plata,Sí,No tiene acceso,Sí,Sí,Sí,Sí,Anual,Sí,Transferencia Bancaria (Domiciliado),65.6,4566.5,0
4311,2187-LZGPL,Feminino,0,No,No,2,7,No,No,Plata,No,No tiene acceso,No,No,No,Sí,Mensual,Sí,Tarjeta de credito (Domeciliado,40.1,293.3,1
4312,1431-AIDJQ,Masculino,0,Sí,Sí,3,33,Sí,No,Plata,No,No tiene acceso,Sí,Sí,Sí,Sí,Anual,No,Tarjeta de credito (Domeciliado,82.1,2603.1,0
4313,6288-LBEAR,Feminino,0,No,No,6,23,Sí,No,Oro,No,Sí,No,Sí,No,No,Mensual,Sí,Pago en tienda,79.1,1783.75,0
4314,4597-NUCQV,Masculino,1,No,No,6,24,Sí,Sí,Oro,No,Sí,No,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria,101.25,2440.15,1
4315,9019-QVLZD,Feminino,0,No,No,1,1,Sí,No,Oro,No,No,No,No,Sí,No,Mensual,No,Transferencia Bancaria,79.55,79.55,1
4316,8413-YNHNV,Masculino,0,No,No,8,69,Sí,Sí,Plata,Sí,No tiene acceso,Sí,Sí,Sí,Sí,Anual,No,Pago en tienda,90.65,6322.1,0
4317,5808-TOTXO,Feminino,0,No,Sí,1,3,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,Sí,Tarjeta de credito (Domeciliado,20.55,57.4,0
4318,4369-NYSCF,Masculino,0,No,No,9,56,Sí,No,Plata,No,No tiene acceso,No,Sí,Sí,Sí,Trimestral,Sí,Transferencia Bancaria (Domiciliado),75.75,4284.65,0
4319,6333-YDVLT,Masculino,0,No,No,7,65,Sí,Sí,Oro,Sí,No,Sí,Sí,Sí,Sí,Trimestral,Sí,Tarjeta de credito (Domeciliado,110.0,7138.65,0
4320,5324-KTGCG,Masculino,0,Sí,No,8,71,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Transferencia Bancaria,20.85,1539.75,0
4321,5599-HVLTW,Feminino,1,No,No,4,14,Sí,Sí,Oro,No,No,Sí,No,No,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),80.35,1058.1,0
4322,7394-LWLYN,Feminino,0,No,No,1,2,Sí,No,Oro,No,No,No,No,No,No,Mensual,Sí,Transferencia Bancaria,70.15,123.8,0
4323,3707-LRWZD,Feminino,0,No,No,3,32,Sí,Sí,Oro,No,No,No,No,Sí,No,Trimestral,No,Transferencia Bancaria,84.05,2781.85,1
4324,6873-UDNLD,Masculino,0,No,No,5,40,Sí,No,Plata,Sí,No tiene acceso,Sí,No,No,Sí,Mensual,No,Transferencia Bancaria,67.45,2731.0,0
4325,2700-LUEVA,Masculino,0,No,No,1,1,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Tarjeta de credito (Domeciliado,20.75,20.75,0
4326,1455-ESIQH,Masculino,0,No,No,1,1,Sí,No,Oro,No,No,No,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria,89.1,89.1,1
4327,0958-YHXGP,Feminino,0,No,No,2,7,Sí,No,Oro,No,No,No,No,No,No,Mensual,Sí,Pago en tienda,69.9,497.3,0
4328,1101-SSWAG,Feminino,0,Sí,No,4,15,Sí,Sí,Plata,No,No tiene acceso,No,No,No,No,Mensual,Sí,Transferencia Bancaria,51.1,711.15,0
4329,2979-SXESE,Feminino,0,Sí,Sí,5,17,Sí,Sí,Oro,Sí,No,Sí,No,Sí,No,Mensual,No,Transferencia Bancaria,94.4,1607.2,1
4330,4013-TLDHQ,Masculino,0,No,No,5,19,Sí,No,Oro,No,Sí,Sí,No,No,No,Mensual,Sí,Transferencia Bancaria,78.25,1490.95,1
4331,5743-KHMNA,Masculino,0,No,No,8,71,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Transferencia Bancaria (Domiciliado),25.55,1898.1,0
4332,4194-FJARJ,Feminino,0,Sí,Sí,8,54,Sí,Sí,Plata,Sí,No tiene acceso,No,Sí,No,No,Anual,No,Transferencia Bancaria (Domiciliado),60.0,3273.95,0
4333,5325-UWTWJ,Masculino,0,Sí,No,3,31,Sí,Sí,Oro,Sí,Sí,No,Sí,No,No,Mensual,Sí,Tarjeta de credito (Domeciliado,90.55,2929.75,0
4334,3969-GYXEL,Feminino,0,No,No,3,11,Sí,No,Oro,Sí,No,No,No,No,No,Mensual,No,Transferencia Bancaria,76.4,838.7,0
4335,9208-OLGAQ,Feminino,1,No,No,5,18,Sí,No,Oro,No,No,Sí,No,No,Sí,Mensual,Sí,Transferencia Bancaria,84.95,1443.65,0
4336,3244-CQPHU,Feminino,1,No,No,9,72,Sí,Sí,Oro,Sí,Sí,No,Sí,Sí,Sí,Anual,Sí,Transferencia Bancaria (Domiciliado),110.1,7746.7,0
4337,2674-MLXMN,Feminino,1,No,No,8,71,Sí,Sí,Oro,No,Sí,No,No,Sí,Sí,Mensual,Sí,Tarjeta de credito (Domeciliado,99.65,6951.15,0
4338,9708-HPXWZ,Masculino,1,No,No,2,5,No,No,Plata,No,No tiene acceso,Sí,Sí,Sí,No,Mensual,No,Tarjeta de credito (Domeciliado,45.4,214.75,0
4339,6992-TKNYO,Masculino,0,Sí,No,5,38,Sí,Sí,Plata,No,No tiene acceso,Sí,Sí,No,Sí,Trimestral,No,Tarjeta de credito (Domeciliado,69.0,2669.45,0
4340,4468-YDOVK,Masculino,0,No,Sí,2,5,Sí,No,Plata,No,No tiene acceso,No,Sí,No,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),48.65,235.2,0
4341,3754-DXMRT,Masculino,1,No,No,1,2,Sí,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,Sí,Transferencia Bancaria,44.15,92.65,1
4342,5792-JALQC,Feminino,1,No,No,8,52,Sí,Sí,Plata,Sí,No tiene acceso,Sí,No,No,No,Anual,No,Transferencia Bancaria (Domiciliado),59.85,3103.25,0
4343,7130-VTEWQ,Feminino,1,No,No,2,8,Sí,Sí,Oro,No,No,No,No,No,No,Mensual,Sí,Transferencia Bancaria,75.75,606.25,1
4344,2200-DSAAL,Feminino,0,No,No,8,68,Sí,Sí,Plata,No,No tiene acceso,Sí,No,Sí,Sí,Anual,Sí,Transferencia Bancaria,80.65,5330.2,0
4345,4302-ZYFEL,Masculino,0,Sí,Sí,8,69,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,Sí,Tarjeta de credito (Domeciliado,20.55,1403.1,0
4346,9351-LZYGF,Feminino,0,Sí,No,6,42,Sí,Sí,Plata,Sí,No tiene acceso,No,Sí,No,No,Mensual,Sí,Tarjeta de credito (Domeciliado,66.4,2727.8,0
4347,4366-CTOUZ,Feminino,0,No,No,7,50,Sí,No,Oro,No,Sí,No,Sí,Sí,Sí,Anual,Sí,Pago en tienda,100.2,5038.45,0
4348,6121-VZNQB,Feminino,0,No,No,1,1,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,Sí,Pago en tienda,19.1,19.1,1
4349,7903-CMPEY,Masculino,1,Sí,No,1,1,Sí,Sí,Oro,Sí,No,No,No,No,No,Mensual,Sí,Transferencia Bancaria,80.3,80.3,1
4350,1518-OMDIK,Masculino,0,Sí,No,3,33,Sí,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,Sí,Tarjeta de credito (Domeciliado,44.55,1462.6,0
4351,6671-NGWON,Feminino,0,No,No,2,7,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Pago en tienda,20.35,150.6,0
4352,0595-ITUDF,Masculino,0,Sí,Sí,7,64,Sí,Sí,Oro,Sí,Sí,Sí,No,No,No,Mensual,Sí,Transferencia Bancaria,91.8,5960.5,0
4353,6996-KNSML,Feminino,0,No,No,1,1,Sí,No,Oro,No,No,Sí,No,No,No,Mensual,Sí,Transferencia Bancaria,74.9,74.9,1
4354,1955-IBMMB,Masculino,0,No,No,10,59,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,Sí,Transferencia Bancaria (Domiciliado),20.2,1192.3,0
4355,0096-BXERS,Feminino,0,Sí,No,2,6,Sí,Sí,Plata,No,No tiene acceso,No,No,No,No,Mensual,No,Transferencia Bancaria,50.35,314.55,0
4356,3806-YAZOV,Feminino,0,No,No,1,3,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Pago en tienda,18.8,56.0,0
4357,7998-ZLXWN,Feminino,0,Sí,No,4,15,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Tarjeta de credito (Domeciliado,20.45,330.8,0
4358,6253-WRFHY,Masculino,0,Sí,Sí,4,13,Sí,No,Plata,No,No tiene acceso,No,No,Sí,Sí,Trimestral,Sí,Transferencia Bancaria,64.75,877.35,0
4359,9133-AYJZG,Feminino,0,No,No,6,23,Sí,Sí,Oro,No,Sí,No,No,Sí,Sí,Mensual,Sí,Tarjeta de credito (Domeciliado,98.7,2249.1,0
4360,2675-OTVVJ,Masculino,1,Sí,No,3,31,Sí,Sí,Oro,Sí,No,No,No,Sí,No,Mensual,No,Transferencia Bancaria,89.45,2807.65,0
4361,8680-CGLTP,Masculino,0,No,No,2,29,Sí,No,Plata,Sí,No tiene acceso,No,Sí,No,No,Trimestral,Sí,Transferencia Bancaria,58.75,1696.2,0
4362,8430-TWCBX,Feminino,0,Sí,No,7,49,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Tarjeta de credito (Domeciliado,20.7,1032.05,0
4363,5018-GWURO,Feminino,0,Sí,No,9,56,Sí,Sí,Oro,No,No,No,No,Sí,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),85.6,4902.8,0
4364,6741-QRLUP,Feminino,0,No,No,7,63,Sí,Sí,Plata,Sí,No tiene acceso,Sí,Sí,No,Sí,Anual,Sí,Tarjeta de credito (Domeciliado,80.3,4995.35,0
4365,4737-HOBAX,Masculino,0,Sí,No,7,63,Sí,Sí,Plata,No,No tiene acceso,Sí,Sí,Sí,Sí,Anual,No,Tarjeta de credito (Domeciliado,79.8,5034.05,0
4366,0537-QYZZN,Masculino,1,Sí,Sí,6,24,Sí,Sí,Oro,Sí,No,No,No,No,No,Mensual,Sí,Transferencia Bancaria,79.85,1857.75,0
4367,3340-QBBFM,Masculino,1,Sí,No,4,36,Sí,No,Plata,No,No tiene acceso,Sí,Sí,No,No,Trimestral,No,Tarjeta de credito (Domeciliado,54.1,1992.85,0
4368,1704-NRWYE,Feminino,1,No,No,3,9,Sí,No,Oro,No,No,No,No,Sí,No,Mensual,Sí,Transferencia Bancaria,80.85,751.65,1
4369,2592-SEIFQ,Masculino,0,No,No,1,3,No,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,No,Transferencia Bancaria,24.75,66.95,1
4370,8200-KLNYW,Feminino,0,Sí,No,6,21,Sí,No,Plata,Sí,No tiene acceso,Sí,Sí,Sí,Sí,Trimestral,No,Pago en tienda,80.9,1714.95,0
4371,3372-CDXFJ,Masculino,0,Sí,Sí,4,13,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Transferencia Bancaria (Domiciliado),24.5,343.6,0
4372,4781-ZXYGU,Masculino,0,Sí,Sí,1,1,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),20.15,20.15,0
4373,7632-YUTXB,Feminino,0,Sí,Sí,6,25,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Pago en tienda,20.05,520.1,0
4374,2718-YSKCS,Masculino,0,Sí,Sí,8,71,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,Sí,Transferencia Bancaria (Domiciliado),19.6,1387.45,0
4375,9896-UYMIE,Masculino,0,No,No,7,66,Sí,Sí,Oro,Sí,Sí,Sí,Sí,Sí,Sí,Trimestral,Sí,Transferencia Bancaria (Domiciliado),114.3,7383.7,0
4376,0853-NWIFK,Feminino,0,No,No,6,45,Sí,No,Oro,Sí,Sí,No,No,Sí,Sí,Trimestral,Sí,Transferencia Bancaria,100.3,4483.95,0
4377,8212-CRQXP,Feminino,0,Sí,No,6,22,Sí,No,Oro,No,No,No,No,Sí,No,Mensual,Sí,Tarjeta de credito (Domeciliado,80.0,1706.45,0
4378,6980-CDGFC,Feminino,0,Sí,No,7,67,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,Sí,Transferencia Bancaria (Domiciliado),20.85,1327.4,0
4379,7691-XVTZH,Feminino,0,Sí,No,8,68,Sí,Sí,Oro,No,No,Sí,No,Sí,No,Anual,Sí,Transferencia Bancaria (Domiciliado),89.95,5974.3,0
4380,2520-SGTTA,Feminino,0,Sí,Sí,1,0,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Pago en tienda,20.0,,0
4381,7481-ATQQS,Feminino,1,No,No,7,49,Sí,Sí,Oro,No,No,Sí,No,No,Sí,Mensual,Sí,Tarjeta de credito (Domeciliado,90.85,4515.85,1
4382,2277-VWCNI,Feminino,1,No,No,1,4,Sí,Sí,Plata,No,No tiene acceso,No,No,No,No,Mensual,No,Pago en tienda,48.75,179.85,0
4383,1088-CNNKB,Masculino,0,Sí,No,7,63,Sí,Sí,Plata,Sí,No tiene acceso,Sí,Sí,No,Sí,Trimestral,No,Tarjeta de credito (Domeciliado,80.0,5040.2,0
4384,8642-GVWRF,Feminino,0,Sí,No,1,2,Sí,No,Oro,No,Sí,Sí,No,No,No,Mensual,No,Transferencia Bancaria (Domiciliado),79.7,165.0,1
4385,1930-BZLHI,Masculino,0,No,No,6,21,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,Sí,Pago en tienda,20.35,422.7,0
4386,3400-ESFUW,Masculino,0,Sí,Sí,9,55,Sí,No,Plata,Sí,No tiene acceso,No,Sí,No,No,Anual,No,Transferencia Bancaria (Domiciliado),57.55,3046.4,1
4387,5868-YTYKS,Masculino,0,No,Sí,1,1,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,Sí,Pago en tienda,20.25,20.25,0
4388,3525-DVKFN,Feminino,0,No,No,5,17,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Anual,No,Pago en tienda,19.4,358.05,0
4389,1482-OXZSY,Masculino,0,No,No,3,30,Sí,Sí,Oro,Sí,No,No,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria (Domiciliado),100.4,2936.25,0
4390,0377-JBKKT,Masculino,0,Sí,Sí,6,22,Sí,No,Plata,Sí,No tiene acceso,No,Sí,No,No,Mensual,Sí,Pago en tienda,57.95,1271.8,0
4391,5778-BVOFB,Feminino,0,No,No,3,9,Sí,No,Plata,No,No tiene acceso,No,Sí,Sí,No,Mensual,Sí,Transferencia Bancaria (Domiciliado),59.5,530.05,0
4392,3373-YZZYM,Masculino,0,Sí,Sí,1,1,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Pago en tienda,19.2,19.2,0
4393,2057-ZBLPD,Feminino,0,Sí,No,6,21,Sí,Sí,Oro,No,No,No,No,No,Sí,Mensual,Sí,Transferencia Bancaria,86.5,1808.7,1
4394,0228-MAUWC,Masculino,0,No,No,5,19,Sí,Sí,Plata,No,No tiene acceso,Sí,Sí,No,No,Mensual,No,Transferencia Bancaria,59.55,1144.6,0
4395,5502-RLUYV,Feminino,0,Sí,Sí,8,69,Sí,Sí,Oro,No,Sí,Sí,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria,103.95,7446.9,1
4396,0023-HGHWL,Masculino,1,No,No,1,1,No,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,Sí,Transferencia Bancaria,25.1,25.1,1
4397,7663-YJHSN,Feminino,0,Sí,No,14,72,Sí,Sí,Oro,Sí,Sí,Sí,Sí,Sí,No,Anual,Sí,Transferencia Bancaria (Domiciliado),103.95,7556.9,0
4398,4915-BFSXL,Masculino,0,Sí,Sí,8,70,Sí,Sí,Plata,Sí,No tiene acceso,Sí,No,Sí,No,Anual,No,Tarjeta de credito (Domeciliado,68.95,4858.7,0
4399,3086-RUCRN,Feminino,0,No,No,7,66,Sí,Sí,Oro,Sí,Sí,Sí,Sí,No,Sí,Mensual,Sí,Transferencia Bancaria (Domiciliado),103.1,6595.0,0
4400,5215-LNLDJ,Feminino,0,Sí,Sí,2,7,No,No,Plata,No,No tiene acceso,No,No,No,No,Mensual,Sí,Transferencia Bancaria,24.7,149.05,0
4401,7576-JMYWV,Feminino,1,Sí,Sí,6,46,Sí,Sí,Oro,Sí,Sí,No,Sí,Sí,Sí,Mensual,Sí,Transferencia Bancaria,110.2,4972.1,0
4402,9039-RBEEE,Masculino,0,No,No,5,39,No,No,Plata,Sí,No tiene acceso,No,Sí,Sí,No,Mensual,Sí,Tarjeta de credito (Domeciliado,48.95,1880.85,1
4403,0257-KXZGU,Feminino,0,Sí,Sí,3,32,Sí,Sí,Plata,No,No tiene acceso,Sí,No,No,No,Mensual,No,Transferencia Bancaria (Domiciliado),62.45,2045.55,0
4404,1307-ATKGB,Masculino,0,No,No,6,24,Sí,No,Oro,No,Sí,Sí,No,No,Sí,Mensual,Sí,Transferencia Bancaria,89.55,2187.15,0
4405,8417-FMLZI,Masculino,0,Sí,Sí,2,6,Sí,No,Oro,No,Sí,No,No,No,Sí,Mensual,Sí,Tarjeta de credito (Domeciliado,83.55,477.55,1
4406,3714-XPXBW,Feminino,0,No,No,4,37,Sí,Sí,Plata,Sí,No tiene acceso,Sí,Sí,Sí,No,Mensual,Sí,Tarjeta de credito (Domeciliado,78.9,2976.95,0
4407,1850-AKQEP,Masculino,0,No,Sí,2,8,Sí,No,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Mensual,No,Pago en tienda,20.35,178.7,0
4408,2824-DXNKN,Feminino,0,Sí,Sí,16,72,Sí,Sí,Plata,Sí,No tiene acceso,Sí,No,Sí,No,Anual,Sí,Transferencia Bancaria (Domiciliado),71.45,5025.85,0
4409,5227-JSCFE,Masculino,1,Sí,No,8,71,No,No,Plata,Sí,No tiene acceso,Sí,Sí,No,No,Anual,No,Tarjeta de credito (Domeciliado,46.35,3353.4,0
4410,0848-ZGQIJ,Feminino,0,Sí,No,4,16,Sí,No,Oro,No,Sí,No,No,Sí,Sí,Mensual,Sí,Transferencia Bancaria (Domiciliado),94.65,1461.15,0
4411,3621-CHYVB,Feminino,0,Sí,No,9,57,No,No,Plata,Sí,No tiene acceso,Sí,Sí,No,Sí,Mensual,Sí,Transferencia Bancaria (Domiciliado),49.9,2782.4,0
4412,8042-RNLKO,Masculino,0,No,No,7,66,Sí,Sí,Basico,No tiene acceso por ser usuario basico,No tiene acceso,No tiene acceso por ser usuario basico,No,No,No,Trimestral,No,Transferencia Bancaria (Domiciliado),25.45,1699.15,0
4413,1792-UXAFY,Feminino,1,No,No,5,17,Sí,No,Oro,No,Sí,Sí,No,Sí,No,Mensual,Sí,Transferencia Bancaria,89.15,1496.9,1
